title,type,agency_names,abstract,document_number,html_url,pdf_url,publication_date
Ocean Disposal; Temporary Modification of an Ocean Dredged Material Disposal Site in Massachusetts Bay,Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is approving a temporary modification of the boundaries of the Massachusetts Bay Dredged Material Disposal Site (MBDS) pursuant to the Marine Protection, Research, and Sanctuaries Act (MPRSA), as amended. The purpose of this temporary site modification is to allow for the environmental restoration of a particular area adjacent to the MBDS (Potential Restoration Area) by temporarily expanding the boundaries of the existing MBDS. The temporary expansion is a circular area that contains the Potential Restoration Area, which includes most of the historic Industrial Waste Site (IWS). Decades ago, the IWS was used for the disposal of barrels containing industrial, chemical and low-level radioactive waste, as well as for the disposal of munitions, ordnance, construction equipment, and contaminated dredged material. The modification of the disposal site boundary will enable the U.S. Army Corps of Engineers (USACE) to place suitable dredged material generated from the Boston Harbor Deep Draft Navigation Project at the Potential Restoration Area in order to cover the barrels and other wastes disposed there in the past. This is expected to improve environmental conditions at the site. The Deep Draft Navigation Project includes improvement dredging of the main ship channel, which will generate approximately 11 million cubic yards (cy) of dredged material. The existing MBDS will continue to be used for disposal of other dredging projects, as usual. The expansion area will permanently close upon completion of the Boston Harbor Deep Draft Navigation Project, while the existing MBDS will remain open for the disposal of other suitable dredged material. Like the MBDS, however, the expansion area will be subject to ongoing monitoring and management to monitor the recovery of the area and to ensure continued protection of the marine environment.", 2018-11322,https://www.federalregister.gov/documents/2018/05/29/2018-11322/ocean-disposal-temporary-modification-of-an-ocean-dredged-material-disposal-site-in-massachusetts,https://www.gpo.gov/fdsys/pkg/FR-2018-05-29/pdf/2018-11322.pdf,05/29/2018
"Special Local Regulation; Chesapeake Bay, Between Sandy Point and Kent Island, MD",Rule,Homeland Security Department; Coast Guard,"The Coast Guard is establishing special local regulations for certain waters of the Chesapeake Bay. This action is necessary to provide for the safety of life on these navigable waters located between Sandy Point, Anne Arundel County, MD and Kent Island, Queen Anne's County, MD, during the Bay Bridge Paddle on June 2, 2018 (alternate date of June 3, 2018). This action will prohibit persons and vessels from being in the regulated area unless authorized by the Captain of the Port Maryland--National Capital Region or Coast Guard Patrol Commander.", 2018-10990,https://www.federalregister.gov/documents/2018/05/25/2018-10990/special-local-regulation-chesapeake-bay-between-sandy-point-and-kent-island-md,https://www.gpo.gov/fdsys/pkg/FR-2018-05-25/pdf/2018-10990.pdf,05/25/2018
"Safety Zone; Bath Creek, Bath, NC",Rule,Homeland Security Department; Coast Guard,"The Coast Guard is establishing a temporary safety zone for navigable waters of Bath Creek near Bath, North Carolina, in support of a fireworks display on May 26, 2018. This temporary safety zone is intended to restrict vessel traffic from a portion of Bath Creek during the Bath Festival fireworks display to protect the life and property of the maritime public and spectators from the hazards posed by aerial fireworks displays. Entry of vessels or persons into this zone is prohibited unless specifically authorized by the Captain of the Port (COTP) North Carolina or a designated representative.", 2018-11259,https://www.federalregister.gov/documents/2018/05/25/2018-11259/safety-zone-bath-creek-bath-nc,https://www.gpo.gov/fdsys/pkg/FR-2018-05-25/pdf/2018-11259.pdf,05/25/2018
Air Plan Approval; Rhode Island; Enhanced Motor Vehicle Inspection and Maintenance Program,Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is approving a State Implementation Plan (SIP) revision submitted by the State of Rhode Island. These revisions include regulations to update the enhanced motor vehicle inspection and maintenance (I/M) program in Rhode Island. The revised program includes a test and repair network consisting of on-board diagnostic (OBD2) testing for model year 1996 and newer vehicles and tailpipe exhaust test, using a dynamometer, for model year 1995 and older vehicles. The intended effect of this action is to approve the revised program into the Rhode Island SIP. This action is being taken in accordance with the Clean Air Act (CAA).", 2018-11201,https://www.federalregister.gov/documents/2018/05/25/2018-11201/air-plan-approval-rhode-island-enhanced-motor-vehicle-inspection-and-maintenance-program,https://www.gpo.gov/fdsys/pkg/FR-2018-05-25/pdf/2018-11201.pdf,05/25/2018
Approval and Promulgation of Implementation Plans; Louisiana; 2008 8-Hour Ozone Maintenance Plan Revision for Baton Rouge,Rule,Environmental Protection Agency,"Pursuant to the Federal Clean Air Act (CAA or the Act), the Environmental Protection Agency (EPA) is approving a Louisiana State Implementation Plan (SIP) revision revising the 2008 8-hour ozone National Ambient Air Quality Standard (NAAQS) maintenance plan for the five-parish Baton Rouge area. The revised maintenance plan allows for relaxation of the Federal Reid Vapor Pressure (RVP) requirements in the Baton Rouge area. EPA has determined that relaxation of the RVP requirement would not interfere with attainment or maintenance of the NAAQS or with any other CAA requirement.", 2018-11217,https://www.federalregister.gov/documents/2018/05/25/2018-11217/approval-and-promulgation-of-implementation-plans-louisiana-2008-8-hour-ozone-maintenance-plan,https://www.gpo.gov/fdsys/pkg/FR-2018-05-25/pdf/2018-11217.pdf,05/25/2018
Electronic Documents and Signatures; Correction,Rule,Transportation Department; Federal Motor Carrier Safety Administration,"FMCSA corrects the electronic documents and signatures final rule published on April 16, 2018 that amended FMCSA regulations to allow the use of electronic records and signatures to satisfy FMCSA's regulatory requirements. This document corrects an amendatory instruction, removes two extra commas at the end of two phrases, and adds ``of this section'' to a cross reference in a paragraph. Finally, FMCSA rescinds its January 4, 2011, interpretations and regulatory guidance.", 2018-11127,https://www.federalregister.gov/documents/2018/05/25/2018-11127/electronic-documents-and-signatures-correction,https://www.gpo.gov/fdsys/pkg/FR-2018-05-25/pdf/2018-11127.pdf,05/25/2018
"Merchant Marine Act and Magnuson-Stevens Act Provisions; Fishing Vessel, Fishing Facility and Individual Fishing Quota and Harvesting Rights Lending Program Regulations",Rule,Commerce Department; National Oceanic and Atmospheric Administration,"NMFS' Fisheries Finance Program (FFP) provides long-term financing to the commercial fishing and aquaculture industries for fishing vessels, fisheries facilities, aquaculture facilities, and certain designated individual fishing quota (IFQ). Section 302 of the Coast Guard Authorization Act of 2015 included new authority to finance the purchase of harvesting rights in a fishery that is federally managed under a limited access system. Through this final rule, the FFP adds a new section to the existing FFP regulations to implement this statutory change. The net effect of this change to the regulations will be to provide additional authority for the program to lend, and providing FFP financing to additional fisheries while leaving the original IFQ authority to Fishery Management Councils to use as needed.", 2018-11207,https://www.federalregister.gov/documents/2018/05/25/2018-11207/merchant-marine-act-and-magnuson-stevens-act-provisions-fishing-vessel-fishing-facility-and,https://www.gpo.gov/fdsys/pkg/FR-2018-05-25/pdf/2018-11207.pdf,05/25/2018
National Environmental Policy Act Implementing Procedures,Rule,Agriculture Department; Animal and Plant Health Inspection Service,"We are amending the regulations that set out our National Environmental Policy Act implementing procedures. The amendments include clarifying the categories of actions for which we would normally complete an environmental impact statement or an environmental assessment for an action, as well as updating examples of categorically excluded actions and setting out an environmental documentation process that could be used in emergencies. The changes will serve to update the regulations and improve their clarity and effectiveness.", 2018-11083,https://www.federalregister.gov/documents/2018/05/24/2018-11083/national-environmental-policy-act-implementing-procedures,https://www.gpo.gov/fdsys/pkg/FR-2018-05-24/pdf/2018-11083.pdf,05/24/2018
Policy on Audits of RUS Borrowers and Grantees,Rule,Agriculture Department; Rural Utilities Service,"The Rural Utilities Service (RUS) is correcting a final rule with request for comment that appeared in the Federal Register on May 7, 2018, and is extending the comment period and delaying the effective date. The document amended regulations regarding its Policy on Audits to incorporate 2011 revisions to the Generally Accepted Government Auditing Standards (GAGAS) issued by the Government Accountability Office (GAO), the clarified audit standards issued by the American Institute of Certified Public Accountants (AICPA) in 2011, and Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards, Subpart F, Audit Requirements, issued by the Office of Management and Budget on December 26, 2013, and adopted by USDA on December 26, 2014. The document also expanded and clarified the regulations to: Include grant recipients, amend peer review requirements, amend reporting requirements, expand the options for the electronic filing of audits, and clarify a number of existing audit requirements, and amended the title to reflect this change.", 2018-11108,https://www.federalregister.gov/documents/2018/05/24/2018-11108/policy-on-audits-of-rus-borrowers-and-grantees,https://www.gpo.gov/fdsys/pkg/FR-2018-05-24/pdf/2018-11108.pdf,05/24/2018
"Airworthiness Directives; Bombardier, Inc., Airplanes",Rule,Transportation Department; Federal Aviation Administration,"We are superseding Airworthiness Directive (AD) 2016-11-02, which applied to all Bombardier, Inc., Model CL-600-2C10 (Regional Jet Series 700, 701, & 702) airplanes; Model CL-600-2D15 (Regional Jet Series 705) airplanes; Model CL-600-2D24 (Regional Jet Series 900) airplanes; and Model CL-600-2E25 (Regional Jet Series 1000) airplanes. AD 2016-11-02 required repetitive inspections of the upper and lower engine pylons for protruding, loose, or missing fasteners; and repair if necessary. This AD continues to require the repetitive inspections of the upper and lower engine pylons for protruding, loose, or missing fasteners; and repair if necessary. This AD also requires replacement of affected fasteners, which terminates the inspections. This AD was prompted by reports of loose or missing fasteners and collars on the upper and lower engine pylon structure common to the upper and lower pylon skin panels and engine thrust fitting. We are issuing this AD to address the unsafe condition on these products.", 2018-09863,https://www.federalregister.gov/documents/2018/05/24/2018-09863/airworthiness-directives-bombardier-inc-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2018-05-24/pdf/2018-09863.pdf,05/24/2018
