title,type,agency_names,abstract,document_number,html_url,pdf_url,publication_date
"Current Good Manufacturing Practice, Hazard Analysis, and Risk-Based Preventive Controls for Human Food",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, the Agency, or we) is removing instruction 13 from the Current Good Manufacturing Practice, Hazard Analysis, and Risk-Based Preventive Controls for Human Food (Preventive Controls for Human Food) regulation. Instruction 13 directs the Federal Register to remove and reserve as of September 17, 2018, the Current Good Manufacturing Practice in Manufacturing, Packing, or Holding Human Food (Human Food CGMP) regulation. Removal of instruction 13 is necessary because the compliance dates for certain facilities subject to the modernized current good manufacturing practice requirements in the Preventive Controls for Human Food regulation have been extended. Retaining the Human Food CGMP regulation will maintain the status quo while these facilities prepare for compliance with the new CGMP requirements and will avoid an unintended gap in public health protection.", 2018-19855,https://www.federalregister.gov/documents/2018/09/12/2018-19855/current-good-manufacturing-practice-hazard-analysis-and-risk-based-preventive-controls-for-human,https://www.gpo.gov/fdsys/pkg/FR-2018-09-12/pdf/2018-19855.pdf,09/12/2018
New Source Performance Standards and National Emission Standards for Hazardous Air Pollutants; Delegation of Authority to New Mexico,Rule,Environmental Protection Agency,"The New Mexico Environment Department (NMED) has submitted updated regulations for receiving delegation and approval of a program for the implementation and enforcement of certain New Source Performance Standards (NSPS) and National Emission Standards for Hazardous Air Pollutants (NESHAP) for all sources (both Title V and non-Title V sources). These updated regulations apply to certain NSPS promulgated by the EPA and amended between September 24, 2013 and January 15, 2017; certain NESHAP promulgated by the EPA and amended between January 1, 2011 and January 15, 2017; and other NESHAP promulgated by the EPA and amended between August 30, 2013 and January 15, 2017, as adopted by the NMED. The delegation of authority under this action does not apply to sources located in Bernalillo County, New Mexico, or to sources located in areas defined as Indian Country. The EPA is providing notice that it is updating the delegation of certain NSPS to NMED, and taking final action to approve the delegation of certain NESHAP to NMED.", 2018-19801,https://www.federalregister.gov/documents/2018/09/12/2018-19801/new-source-performance-standards-and-national-emission-standards-for-hazardous-air-pollutants,https://www.gpo.gov/fdsys/pkg/FR-2018-09-12/pdf/2018-19801.pdf,09/12/2018
Metschnikowia Fructicola Strain NRRLY-27328; Exemption From the Requirement of a Tolerance,Rule,Environmental Protection Agency,"This regulation establishes an exemption from the requirement of a tolerance for residues of Metschnikowia fructicola strain NRRL Y- 27328 in or on the stone fruit group (group 12-12); the small fruit vine climbing subgroup, except fuzzy kiwifruit (subgroup 13-07F); and the low growing berry subgroup (subgroup 13-07G) when used in accordance with label directions and good agricultural practices. Interregional Research Project Number 4 (IR-4) submitted a petition to EPA under the Federal Food, Drug, and Cosmetic Act (FFDCA), requesting an exemption from the requirement of a tolerance. This regulation eliminates the need to establish a maximum permissible level for residues of Metschnikowia fructicola strain NRRL Y-27328 under FFDCA.", 2018-19870,https://www.federalregister.gov/documents/2018/09/12/2018-19870/metschnikowia-fructicola-strain-nrrly-27328-exemption-from-the-requirement-of-a-tolerance,https://www.gpo.gov/fdsys/pkg/FR-2018-09-12/pdf/2018-19870.pdf,09/12/2018
National Oil and Hazardous Substances Pollution Contingency Plan; National Priorities List: Deletion of the Old Southington Landfill Superfund Site,Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) Region 1 announces the deletion of the Old Southington Landfill Superfund Site (Site) located in Southington, Connecticut, from the National Priorities List (NPL). The NPL, promulgated pursuant to Section 105 of the Comprehensive Environmental Response, Compensation, and Liability Act (CERCLA) of 1980, as amended, is an appendix of the National Oil and Hazardous Substances Pollution Contingency Plan (NCP). The EPA and the State of Connecticut, through the Connecticut Department of Energy and Environmental Protection (CTDEEP), have determined that all appropriate response actions under CERCLA, other than operation and maintenance, monitoring, and five-year reviews, have been completed. However, this deletion does not preclude future actions under Superfund.", 2018-19874,https://www.federalregister.gov/documents/2018/09/12/2018-19874/national-oil-and-hazardous-substances-pollution-contingency-plan-national-priorities-list-deletion,https://www.gpo.gov/fdsys/pkg/FR-2018-09-12/pdf/2018-19874.pdf,09/12/2018
Fisheries of the Exclusive Economic Zone Off Alaska; Yellowfin Sole for Vessels Participating in the BSAI Trawl Limited Access Fishery in the Bering Sea and Aleutian Islands Management Area,Rule,Commerce Department; National Oceanic and Atmospheric Administration,NMFS is prohibiting directed fishing for yellowfin sole in the Bering Sea and Aleutian Islands management area (BSAI) for vessels participating in the BSAI trawl limited access fishery. This action is necessary to prevent exceeding the 2018 allocation of yellowfin sole total allowable catch for vessels participating in the BSAI trawl limited access fishery in the BSAI., 2018-19821,https://www.federalregister.gov/documents/2018/09/12/2018-19821/fisheries-of-the-exclusive-economic-zone-off-alaska-yellowfin-sole-for-vessels-participating-in-the,https://www.gpo.gov/fdsys/pkg/FR-2018-09-12/pdf/2018-19821.pdf,09/12/2018
Airworthiness Directives; Rolls-Royce Deutschland Ltd & Co KG Tay 620-15 Engines,Rule,Transportation Department; Federal Aviation Administration,We are adopting a new airworthiness directive (AD) for certain Rolls-Royce Deutschland Ltd & Co KG (RRD) Tay 620-15 turbofan engines. This AD was prompted by reports of low-pressure compressor (LPC) fan blade retention lug failures. This AD requires reviewing the engine maintenance records and replacing the LPC fan blade with a part eligible for installation if the dry-film lubricant (DFL) treatment limit is exceeded. We are issuing this AD to address the unsafe condition on these products., 2018-19565,https://www.federalregister.gov/documents/2018/09/11/2018-19565/airworthiness-directives-rolls-royce-deutschland-ltd-and-co-kg-tay-620-15-engines,https://www.gpo.gov/fdsys/pkg/FR-2018-09-11/pdf/2018-19565.pdf,09/11/2018
"Establishment of Class E Airspace; Chebeague Island, ME",Rule,Transportation Department; Federal Aviation Administration,"This action establishes Class E airspace extending upward from 700 feet above the surface at Chebeague Island Heliport, Chebeague Island, ME, to accommodate new area navigation (RNAV) global positioning system (GPS) standard instrument approach procedures serving the heliport. Controlled airspace is necessary for the safety and management of instrument flight rules (IFR) operations at this heliport.", 2018-19476,https://www.federalregister.gov/documents/2018/09/11/2018-19476/establishment-of-class-e-airspace-chebeague-island-me,https://www.gpo.gov/fdsys/pkg/FR-2018-09-11/pdf/2018-19476.pdf,09/11/2018
"Amendment of Class E Airspace; Bloomsburg, PA",Rule,Transportation Department; Federal Aviation Administration,"This action amends Class E airspace extending upward from 700 feet or more above the surface at Bloomsburg Municipal Airport, Bloomsburg, PA, due to the decommissioning of the Milton VHF omni- directional range tactical air navigation aid (VORTAC). Airspace reconfiguration is necessary for the safety and management of instrument flight rules (IFR) operations at this airport. This action also updates the geographic coordinates of this airport.", 2018-19489,https://www.federalregister.gov/documents/2018/09/11/2018-19489/amendment-of-class-e-airspace-bloomsburg-pa,https://www.gpo.gov/fdsys/pkg/FR-2018-09-11/pdf/2018-19489.pdf,09/11/2018
"Amendment of Class D Airspace; Appleton, WI",Rule,Transportation Department; Federal Aviation Administration,"This action modifies Class D airspace at Appleton International Airport (formerly Outagamie County Airport), Appleton, WI. This action is required due to the decommissioning of the GAMIE locator outer marker (LOM) and collocated outer marker (OM) which provided navigation guidance to the airport. This action enhances the safety and management of instrument flight rules (IFR) operations at the airport. Also, the airport name and geographic coordinates are adjusted to coincide with the FAA's aeronautical database. Additionally, this action replaces the outdated term ``Airport/Facility Directory'' with the term ``Chart Supplement'' in the legal description, and removes the city associated with the airport name in the airspace designation.", 2018-19478,https://www.federalregister.gov/documents/2018/09/11/2018-19478/amendment-of-class-d-airspace-appleton-wi,https://www.gpo.gov/fdsys/pkg/FR-2018-09-11/pdf/2018-19478.pdf,09/11/2018
"Amendment of Class D Airspace; Olive Branch, MS",Rule,Transportation Department; Federal Aviation Administration,"This action amends Class D airspace for Olive Branch Airport, Olive Branch, MS, by adding the Memphis Class B exclusionary language back into the legal description. The exclusionary language was inadvertently omitted from the final rule published July 30, 2018, amending Class D and Class E airspace at this airport.", 2018-19486,https://www.federalregister.gov/documents/2018/09/11/2018-19486/amendment-of-class-d-airspace-olive-branch-ms,https://www.gpo.gov/fdsys/pkg/FR-2018-09-11/pdf/2018-19486.pdf,09/11/2018
