title,type,agency_names,abstract,document_number,html_url,pdf_url,publication_date
"Proposed Establishment of Restricted Areas R-2201A, B, C, D, E, F, G, H, and J; Fort Greely, AK",Proposed Rule,Transportation Department; Federal Aviation Administration,"This SNPRM amends the notice of proposed rulemaking (NPRM) published in the Federal Register on March 6, 2017, that proposed to establish Restricted Areas R-2201A, B, C, D, E, F, G, H, and J; Fort Greely, AK. Based on comments to the NPRM, the FAA proposes reducing the lateral and vertical dimensions of the proposed restricted airspace. The modified restricted areas would be designated R-2201A, B, C, and D. This SNPRM seeks comment on the amended proposal.", 2018-00371,https://www.federalregister.gov/documents/2018/01/11/2018-00371/proposed-establishment-of-restricted-areas-r-2201a-b-c-d-e-f-g-h-and-j-fort-greely-ak,https://www.gpo.gov/fdsys/pkg/FR-2018-01-11/pdf/2018-00371.pdf,01/11/2018
"Proposed Amendment for Restricted Area R-4403A; Stennis Space Center, MS",Proposed Rule,Transportation Department; Federal Aviation Administration,"This action proposes to amend the time of designation for restricted area R-4403A, Stennis Space Center, MS, from ``Intermittent, 1000 to 0300 local time, as activated by NOTAM at least 24 hours in advance,'' to ``Intermittent by NOTAM at least 24 hours in advance.'' The National Aeronautics and Space Administration (NASA) requested the change to meet requirements of the Space Launch System (SLS) Core Stage test program.", 2018-00370,https://www.federalregister.gov/documents/2018/01/11/2018-00370/proposed-amendment-for-restricted-area-r-4403a-stennis-space-center-ms,https://www.gpo.gov/fdsys/pkg/FR-2018-01-11/pdf/2018-00370.pdf,01/11/2018
Periodic Reporting Requirements,Proposed Rule,Postal Regulatory Commission,"The Commission is noticing a recent filing requesting that the Commission initiate an informal rulemaking proceeding to consider revisions to the periodic reporting requirements codified at 39 CFR part 3050. This document informs the public of the filing, invites public comment, and takes other administrative steps.", 2018-00320,https://www.federalregister.gov/documents/2018/01/11/2018-00320/periodic-reporting-requirements,https://www.gpo.gov/fdsys/pkg/FR-2018-01-11/pdf/2018-00320.pdf,01/11/2018
"Revise and Streamline VA Acquisition Regulation To Adhere to Federal Acquisition Regulation Principles (VAAR Case 2014-V005-Parts 812, 813)",Proposed Rule,Veterans Affairs Department,"The Department of Veterans Affairs (VA) is proposing to amend and update its VA Acquisition Regulation (VAAR) in phased increments to revise or remove any policy superseded by changes in the Federal Acquisition Regulation (FAR), to remove procedural guidance internal to VA into the VAAM, and to incorporate any new agency specific regulations or policies. These changes seek to streamline and align the VAAR with the FAR and remove outdated and duplicative requirements and reduce burden on contractors. The VAAM incorporates portions of the removed VAAR as well as other internal agency acquisition policy. VA will rewrite certain parts of the VAAR and VAAM, and as VAAR parts are rewritten, will publish them in the Federal Register. To minimize the number of rules published, VA will combine related topics.", 2018-00169,https://www.federalregister.gov/documents/2018/01/11/2018-00169/revise-and-streamline-va-acquisition-regulation-to-adhere-to-federal-acquisition-regulation,https://www.gpo.gov/fdsys/pkg/FR-2018-01-11/pdf/2018-00169.pdf,01/11/2018
Airworthiness Directives; The Boeing Company Airplanes,Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to adopt a new airworthiness directive (AD) for all The Boeing Company Model 787 series airplanes. This proposed AD was prompted by reports of hydraulic leakage caused by damage to aileron and elevator actuators from lightning strikes. This proposed AD would require a records check to inspect for certain parts, a detailed inspection of aileron and elevator power control units (PCUs), and applicable on-condition actions. We are proposing this AD to address the unsafe condition on these products.", 2018-00107,https://www.federalregister.gov/documents/2018/01/10/2018-00107/airworthiness-directives-the-boeing-company-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2018-01-10/pdf/2018-00107.pdf,01/10/2018
"Proposed Establishment of Class E Airspace and Amendment of Class D and Class E Airspace; Olympia, WA",Proposed Rule,Transportation Department; Federal Aviation Administration,"This action proposes to establish Class E airspace extending upward from 700 feet above the surface and modify Class E airspace designated as an extension at Olympia Regional Airport (formerly Olympia Airport). This action would remove the Notice to Airmen (NOTAM) part-time status for Class E airspace designated as an extension, and would update the airport name and geographic coordinates in the associated Class D and E airspace areas to match the FAA's aeronautical database. These changes are necessary to accommodate airspace redesign for the safety and management of instrument flight rules (IFR) operations within the National Airspace System. Also, an editorial change would be made to the Class D and Class E airspace legal descriptions replacing Airport/Facility Directory with the term Chart Supplement.", 2018-00199,https://www.federalregister.gov/documents/2018/01/10/2018-00199/proposed-establishment-of-class-e-airspace-and-amendment-of-class-d-and-class-e-airspace-olympia-wa,https://www.gpo.gov/fdsys/pkg/FR-2018-01-10/pdf/2018-00199.pdf,01/10/2018
VA Veteran-Owned Small Business (VOSB) Verification Guidelines,Proposed Rule,Veterans Affairs Department,"The Department of Veterans Affairs (VA) is proposing to amend its regulations governing VA's Veteran-Owned Small Business (VOSB) Verification Program. The National Defense Authorization Act for Fiscal Year 2017 (``the NDAA''), Public Law 114-840, placed the responsibility for issuing regulations relating to ownership and control for the verification of VOSBs with the United States Small Business Administration (SBA). This proposed regulation seeks to remove all references to ownership and control and to add and clarify certain terms and references that are currently part of the verification process. The NDAA also provides that in certain circumstances a firm can qualify as VOSB or Service-Disabled Veteran Owned Small Business (SDVOSB) when there is a surviving spouse or an employee stock ownership plan (ESOP).", 2017-27715,https://www.federalregister.gov/documents/2018/01/10/2017-27715/va-veteran-owned-small-business-vosb-verification-guidelines,https://www.gpo.gov/fdsys/pkg/FR-2018-01-10/pdf/2017-27715.pdf,01/10/2018
Air Plan Approval; Arizona; Stationary Sources; New Source Review; Ammonia,Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is supplementing its prior proposed approval of regulatory revisions to the Arizona Department of Environmental Quality (ADEQ) portion of the applicable Clean Air Act (CAA or Act) state implementation plan (SIP) for the State of Arizona. This supplemental proposal is primarily intended to make corrections to ADEQ's SIP-approved rules for the issuance of CAA New Source Review (NSR) permits for stationary sources, with a focus on preconstruction permit requirements under the Act for major stationary sources and major modifications of such sources. It proposes conditional approval of ADEQ's NSR submittal specifically with respect to the CAA requirements related to ammonia as a precursor to PM<INF>2.5</INF> under the NA-NSR program requirements in CAA section 189(e). We are seeking comment on our proposed action and plan to follow with a final action.", 2018-00036,https://www.federalregister.gov/documents/2018/01/10/2018-00036/air-plan-approval-arizona-stationary-sources-new-source-review-ammonia,https://www.gpo.gov/fdsys/pkg/FR-2018-01-10/pdf/2018-00036.pdf,01/10/2018
Comment Sought on Draft Program Comment for the FCC's Review of Collocations on Certain Towers Constructed Without Documentation of Section 106 Review,Proposed Rule,Federal Communications Commission,"In this document, the Federal Communications Commission (FCC or Commission) seeks comment on a draft Program Comment that would exclude from historic preservation review the collocation of wireless communications facilities on towers that either did not complete such review or cannot be documented to have completed such review.", 2018-00292,https://www.federalregister.gov/documents/2018/01/10/2018-00292/comment-sought-on-draft-program-comment-for-the-fccs-review-of-collocations-on-certain-towers,https://www.gpo.gov/fdsys/pkg/FR-2018-01-10/pdf/2018-00292.pdf,01/10/2018
"Hours of Service of Drivers: Application for Exemption; Towing and Recovery Association of America, Inc. (TRAA)",Proposed Rule,Transportation Department; Federal Motor Carrier Safety Administration,"FMCSA announces that the Towing and Recovery Association of America, Inc. (TRAA) has requested an exemption from the requirement that a motor carrier install and require each of its drivers to use an electronic logging device (ELD) to record the driver's hours-of-service (HOS) TRAA has requested a 5-year exemption for all operators of commercial motor vehicles (CMVs) owned or leased to providers of motor vehicle towing, recovery and roadside repair services while providing such services. TRAA states that towing industry operations represent a unique and vital segment of the overall transportation industry in America that warrants exemption from the ELD regulations, and the failure to grant this exemption will cause confusion and create an overly complex regulatory framework which will pose an undue burden on towers and their customers without any measurable benefit to public safety. TRAA believes that granting this exemption will have a positive impact on highway safety by assuring that towing operators can still respond to service requests in the most expeditious and effective manner possible. FMCSA requests public comment on TRAA's application for exemption.", 2018-00247,https://www.federalregister.gov/documents/2018/01/10/2018-00247/hours-of-service-of-drivers-application-for-exemption-towing-and-recovery-association-of-america-inc,https://www.gpo.gov/fdsys/pkg/FR-2018-01-10/pdf/2018-00247.pdf,01/10/2018
