title,type,agency_names,abstract,document_number,html_url,pdf_url,publication_date
Review of Existing Center for Biologics Evaluation and Research Regulatory and Information Collection Requirements,Proposed Rule,Health and Human Services Department; Food and Drug Administration,"As part of the implementation of Executive Order 13771 entitled, ``Reducing Regulation and Controlling Regulatory Costs,'' and Executive Order 13777 entitled, ``Enforcing the Regulatory Reform Agenda,'' the Food and Drug Administration (FDA, Agency, or we) is seeking comments and information from interested parties to help FDA identify existing regulations and related paperwork requirements that could be modified, repealed, or replaced, consistent with the law, to achieve meaningful burden reduction while allowing us to achieve our public health mission and fulfill statutory obligations. This document relates to the products regulated by the Center for Biologics Evaluation and Research (CBER).", 2017-19032,https://www.federalregister.gov/documents/2017/09/08/2017-19032/review-of-existing-center-for-biologics-evaluation-and-research-regulatory-and-information,https://www.gpo.gov/fdsys/pkg/FR-2017-09-08/pdf/2017-19032.pdf,09/08/2017
Review of Existing Center for Devices and Radiological Health Regulatory and Information Collection Requirements,Proposed Rule,Health and Human Services Department; Food and Drug Administration,"As part of the implementation of Executive Order 13771 entitled, ``Reducing Regulation and Controlling Regulatory Costs,'' and Executive Order 13777 entitled, ``Enforcing the Regulatory Reform Agenda,'' the Food and Drug Administration (FDA, Agency, or we) is seeking comments and information from interested parties to help FDA identify existing regulations and related paperwork requirements that could be modified, repealed, or replaced, consistent with the law, to achieve meaningful burden reduction while allowing us to achieve our public health mission and fulfill statutory obligations. This document relates to the products regulated by the Center for Devices and Radiological Health (CDRH).", 2017-19034,https://www.federalregister.gov/documents/2017/09/08/2017-19034/review-of-existing-center-for-devices-and-radiological-health-regulatory-and-information-collection,https://www.gpo.gov/fdsys/pkg/FR-2017-09-08/pdf/2017-19034.pdf,09/08/2017
Review of Existing Center for Veterinary Medicine Regulatory and Information Collection Requirements,Proposed Rule,Health and Human Services Department; Food and Drug Administration,"As part of the implementation of Executive Order 13771 entitled, ``Reducing Regulation and Controlling Regulatory Costs,'' and Executive Order 13777 entitled, ``Enforcing the Regulatory Reform Agenda,'' the Food and Drug Administration (FDA, Agency, or we) is seeking comments and information from interested parties to help FDA identify existing regulations and related paperwork requirements that could be modified, repealed, or replaced, consistent with the law, to achieve meaningful burden reduction while allowing us to achieve our public health mission and fulfill statutory obligations. This document relates to the products regulated by the Center for Veterinary Medicine (CVM).", 2017-19031,https://www.federalregister.gov/documents/2017/09/08/2017-19031/review-of-existing-center-for-veterinary-medicine-regulatory-and-information-collection-requirements,https://www.gpo.gov/fdsys/pkg/FR-2017-09-08/pdf/2017-19031.pdf,09/08/2017
Review of Existing Center for Drug Evaluation and Research Regulatory and Information Collection Requirements,Proposed Rule,Health and Human Services Department; Food and Drug Administration,"As part of the implementation of Executive Order 13771 entitled, ``Reducing Regulation and Controlling Regulatory Costs,'' and Executive Order 13777 entitled, ``Enforcing the Regulatory Reform Agenda,'' the Food and Drug Administration (FDA, Agency, or we) is seeking comments and information from interested parties to help FDA identify existing regulations and related paperwork requirements that could be modified, repealed, or replaced, consistent with the law, to achieve meaningful burden reduction while allowing us to achieve our public health mission and fulfill statutory obligations. This document relates to the products regulated by the Center for Drug Evaluation and Research (CDER).", 2017-19033,https://www.federalregister.gov/documents/2017/09/08/2017-19033/review-of-existing-center-for-drug-evaluation-and-research-regulatory-and-information-collection,https://www.gpo.gov/fdsys/pkg/FR-2017-09-08/pdf/2017-19033.pdf,09/08/2017
Review of Existing Center for Tobacco Products Regulatory and Information Collection Requirements,Proposed Rule,Health and Human Services Department; Food and Drug Administration,"As part of the implementation of Executive Order 13771 entitled, ``Reducing Regulation and Controlling Regulatory Costs,'' and Executive Order 13777 entitled, ``Enforcing the Regulatory Reform Agenda,'' the Food and Drug Administration (FDA, Agency, or we) is seeking comments and information from interested parties to help FDA identify existing regulations and related paperwork requirements that could be modified, repealed, or replaced, consistent with the law, to achieve meaningful burden reduction while allowing us to achieve our public health mission and fulfill statutory obligations. This document relates to the products regulated by the Center for Tobacco Products (CTP).", 2017-19035,https://www.federalregister.gov/documents/2017/09/08/2017-19035/review-of-existing-center-for-tobacco-products-regulatory-and-information-collection-requirements,https://www.gpo.gov/fdsys/pkg/FR-2017-09-08/pdf/2017-19035.pdf,09/08/2017
Review of Existing Center for Food Safety and Applied Nutrition Regulatory and Information Collection Requirements,Proposed Rule,Health and Human Services Department; Food and Drug Administration,"As part of the implementation of Executive Order 13771 entitled, ``Reducing Regulation and Controlling Regulatory Costs,'' and Executive Order 13777 entitled, ``Enforcing the Regulatory Reform Agenda,'' the Food and Drug Administration (FDA, Agency, or we) is seeking comments and information from interested parties to help FDA identify existing regulations and related paperwork requirements that could be modified, repealed, or replaced, consistent with the law, to achieve meaningful burden reduction while allowing us to achieve our public health mission and fulfill statutory obligations. This document relates to the products regulated by the Center for Food Safety and Applied Nutrition (CFSAN).", 2017-19030,https://www.federalregister.gov/documents/2017/09/08/2017-19030/review-of-existing-center-for-food-safety-and-applied-nutrition-regulatory-and-information,https://www.gpo.gov/fdsys/pkg/FR-2017-09-08/pdf/2017-19030.pdf,09/08/2017
Review of Existing General Regulatory and Information Collection Requirements of the Food and Drug Administration,Proposed Rule,Health and Human Services Department; Food and Drug Administration,"As part of the implementation of Executive Order 13771 entitled, ``Reducing Regulation and Controlling Regulatory Costs,'' and Executive Order 13777 entitled, ``Enforcing the Regulatory Reform Agenda,'' the Food and Drug Administration (FDA, Agency, or we) is seeking comments and information from interested parties to help FDA identify existing regulations and related paperwork requirements that could be modified, repealed, or replaced, consistent with the law, to achieve meaningful burden reduction while allowing us to achieve our public health mission and fulfill statutory obligations. This document relates to general regulatory and information collection requirements that affect multiple FDA Centers and/or Offices.", 2017-19047,https://www.federalregister.gov/documents/2017/09/08/2017-19047/review-of-existing-general-regulatory-and-information-collection-requirements-of-the-food-and-drug,https://www.gpo.gov/fdsys/pkg/FR-2017-09-08/pdf/2017-19047.pdf,09/08/2017
Method 202-Dry Impinger Method for Determining Condensable Particulate Emissions From Stationary Sources,Proposed Rule,Environmental Protection Agency,"In this action, the Environmental Protection Agency (EPA) proposes editorial and technical revisions to the EPA's Method 202--Dry Impinger Method for Determining Condensable Particulate Emissions from Stationary Sources to improve the consistency in results achieved across the testing community.", 2017-18425,https://www.federalregister.gov/documents/2017/09/08/2017-18425/method-202-dry-impinger-method-for-determining-condensable-particulate-emissions-from-stationary,https://www.gpo.gov/fdsys/pkg/FR-2017-09-08/pdf/2017-18425.pdf,09/08/2017
"Aluminum tris (O-ethylphosphonate), Carbon disulfide, p-Chlorophenoxyacetic acid, Cyromazine, Dichlobenil, et al.; Proposed Tolerance and Tolerance Exemption Actions",Proposed Rule,Environmental Protection Agency,"EPA is proposing to revoke certain tolerances for aluminum tris (O-ethylphosphonate), carbon disulfide, cyromazine, dichlobenil, isoxaben, oxydemeton-methyl, propachlor, sulfentrazone, and thiodicarb, and a tolerance exemption for d-limonene. Also, EPA is proposing to modify certain tolerances for aluminum tris (O-ethylphosphonate) and cyromazine, and to establish new tolerances for aluminum tris (O- ethylphosphonate), cyromazine, dichlobenil, isoxaben, and sulfentrazone, and new tolerance exemptions for d-limonene and tartrazine. In addition, EPA is proposing to revise the tolerance expressions for p-chlorophenoxyacetic acid and dichlobenil, remove expired tolerances for disulfoton, correct the listing of a tolerance for thiacloprid, and correct the listing of significant figures for certain existing tolerances of specific pesticide active ingredients.", 2017-18780,https://www.federalregister.gov/documents/2017/09/08/2017-18780/aluminum-tris-o-ethylphosphonate-carbon-disulfide-p-chlorophenoxyacetic-acid-cyromazine-dichlobenil,https://www.gpo.gov/fdsys/pkg/FR-2017-09-08/pdf/2017-18780.pdf,09/08/2017
Airworthiness Directives; General Electric Company Turbofan Engines,Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to adopt a new airworthiness directive (AD) for certain General Electric Company (GE) CF6-80A, CF6-80A1, CF6-80A2, CF6- 80A3, CF6-80C2A1, CF6-80C2A2, CF6-80C2A3, CF6-80C2A5, CF6-80C2A5F, CF6- 80C2A8, CF6-80C2B1, CF6-80C2B1F, CF6-80C2B1F1, CF6-80C2B1F2, CF6- 80C2B2, CF6-80C2B2F, CF6-80C2B3F, CF6-80C2B4, CF6-80C2B4F, CF6-80C2B5F, CF6-80C2B6, CF6-80C2B6F, CF6-80C2B6FA, CF6-80C2B7F, CF6-80C2B8F, CF6- 80C2D1F, CF6-80C2L1F, and CF6-80C2K1F turbofan engines. This proposed AD was prompted by an uncontained failure of a high-pressure turbine (HPT) stage 2 disk. This proposed AD would require ultrasonic inspection (UI) of HPT stage 1 and 2 disks. We are proposing this AD to address the unsafe condition on these products.", 2017-19018,https://www.federalregister.gov/documents/2017/09/07/2017-19018/airworthiness-directives-general-electric-company-turbofan-engines,https://www.gpo.gov/fdsys/pkg/FR-2017-09-07/pdf/2017-19018.pdf,09/07/2017
